ein,plan_name,fund_type,num_participants,num_managers,total_fees,top_manager_concentration,fee_percentile,total_shared_managers,betweenness_score,community_concentration,same_parent_fee_ratio,in_circular_pattern,risk_score,has_manager_data,label
852571834,HAPPY HEART ENTERPRISES INC. RETIREMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
261260009,DEARBORN NATIONAL LIFE & SHORT TERM DISABILITY PLAN,Multi Employer,100.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
471658389,TANGLIN RETIREMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
943074344,OREGON SUPPORTED LIVING PROGRAM HEALTH BENEFITS PLAN,Multi Employer,173.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
823830537,"LAT 30 FINISHES, INC. RETIREMENT PLAN",Multi Employer,3.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
942548776,NOON INTERNATIONAL PROFIT SHARING PLAN,Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
862135693,J&C BRANDING INC. RETIREMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
752372684,CULINAIRE INTERNATIONAL BENEFITS PLAN,Multi Employer,163.0,2.0,23245.0,0.6274037427403742,0.4795180722891566,1.1111111111111112e+53,0.0,1.0,0.3725962572596257,0,3,1,1
112713216,JACKSON CORPORATION 401(K) PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
883838370,POWELL DYNAMICS INC. RETIREMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
461565580,"GUARDIAN FUNERAL SERVICE, INC. RETIREMENT PLAN",Multi Employer,3.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
42702169,"CHMC ANESTHESIA FOUNDATION, INC. MEDICAL EXPENSE REIMBURSEMENT PLAN",Multi Employer,156.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
630942496,"PROFESSIONAL BILLING, INC. PROFIT SHARING PLAN",Multi Employer,0.0,1.0,1537.0,1.0,0.14216867469879518,0.0,0.0,1.0,0.0,0,4,1,0
392397115,"DEBOY SERVICES, INC. 401K PROFIT SHARING PLAN",Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
990499137,A&AC INC. RETIREMENT PLAN,Multi Employer,5.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
842590031,ADECLAIR CORP 401(K) PLAN,Multi Employer,4.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
832580976,POWER OF THREE INC. RETIREMENT PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
621017545,NEAL & HARWELL PROFIT SHARING PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
131628450,THE CENTER FOR SPIRITUAL AND ETHICAL EDUCATION 403(B) DC PLAN,Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
880683865,"AEWORKMAN, INC. RETIREMENT PLAN",Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
852249757,MADELINE MEDICAL LLC,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
471019146,"BRADLEY S. MITCHELL, DDS, PLLC 401(K)",Multi Employer,7.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
364034956,CNA NATIONAL WARRANTY CORPORATION WELFARE BENEFITS PLAN,Multi Employer,306.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
421095739,SHAWVER WELL COMPANY EMPLOYEE STOCK OWNERSHIP PLAN,Multi Employer,22.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
381744264,"HOEKSTRA TRUCK EQUIPMENT COMPANY, INC. BENEFIT PLAN",Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
383038708,SOUTHWEST MICHIGAN LAND CONSERVANCY,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
350827455,"FRANKLIN ELECTRIC CO.,INC EMPLOYEE WELFARE BENEFITS PLAN",Multi Employer,2302.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
113367953,"ARC EXCESS & SURPLUS, LLC 401(K) PLAN",Multi Employer,0.0,1.0,148.0,1.0,0.060240963855421686,0.0,0.0,1.0,0.0,0,4,1,0
933686522,FOOTHILLS BATTERIES INC. RETIREMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
272764786,KURTZMAN PLASTIC SURGERY 401(K) PLAN,Multi Employer,7.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
921166186,"COMMINGLED PENSION TRUST FUND (EMERGING MARKETS EQUITY INDEX) OF JPMORGAN CHASE BANK, N.A.",DFE,,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
994840313,"COMMINGLED PENSION TRUST FUND (GLOBAL SELECT EQUITY ALL COUNTRY) OF JPMORGAN CHASE BANK, N.A.",DFE,,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
836009359,ASSOCIATED GENERAL CONTRACTORS OF WYOMING HEALTH BENEFIT PLAN,Multiple Employer,,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
800511231,RJK MEDICAL PLAN,Multi Employer,72.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
205446305,TOTAL GRAIN MARKETING HEALTH PLAN,Multi Employer,157.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
560529982,GUILFORD COLLEGE EMPLOYEE BENEFITS PLAN,Multi Employer,172.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
370607422,"SOUTH CENTRAL FS, INC. HEALTH PLAN",Multi Employer,218.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
472545264,CANBRE CORP 401(K) PLAN,Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
943389397,CHESHIRE KAT PRODUCTIONS INC PROFIT SHARING PLAN,Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
464757964,"LOGAN, INC. 401(K) PLAN",Multi Employer,6.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
931485470,BUSINESSVELOCITY INC 401(K) PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
842770005,ORECA INC. 401(K) PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
841276956,COLORADO SPRINGS ORTHOPAEDIC GROUP HEALTH AND WELFARE BENEFITS PLAN,Multi Employer,277.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
800211166,JAXON ENGINEERING & MAINTENANCE HEALTH AND WELFARE PLAN,Multi Employer,130.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
850615121,"HYZON MOTORS USA, INC. 401(K) PLAN",Multi Employer,0.0,3.0,74053.0,0.567161357406182,0.7759036144578313,1.1111111111111112e+56,1971.993870749131,0.5,1.0,0,3,1,1
262724142,BLP SPORTS NUTRITION RETIREMENT PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
811219794,"DART X, INC. GROUP HEALTH PLAN",Multi Employer,139.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
882551248,"AP4 GROUP, LLC WELFARE BENEFITS PLAN",Multi Employer,117.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
270371488,"REMOTE DBA EXPERTS, LLC 401(K)/PROFIT SHARING PLAN",Multi Employer,0.0,1.0,63600.0,1.0,0.7493975903614458,1111111111.0,0.0,1.0,1.0,0,7,1,0
862384853,GREENLIGHT CV INC. 401(K) PLAN,Multi Employer,4.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
521563984,"CORPORATE FITNESS WORKS, INC. RETIREMENT PLAN",Multi Employer,0.0,1.0,13745.0,1.0,0.39518072289156625,1.1111111111111112e+53,0.0,1.0,1.0,0,7,1,0
510467698,"BSI CORPORATE BENEFITS, LLC HEALTH PLAN (501)",Multi Employer,46.0,2.0,34817.0,1.0,0.6120481927710844,2.1121222112111206e+39,0.0,1.0,1.0,0,7,1,0
562058574,BELK TEXAS INJURY BENEFIT PLAN,Multi Employer,702.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
830184377,UNIWYO FEDERAL CREDIT UNION HEALTH AND WELFARE WRAP PLAN,Multi Employer,116.0,1.0,9656.0,1.0,0.3301204819277108,0.0,0.0,1.0,0.0,0,4,1,0
731030808,"FERGUSON, REDELSPERGER & BRADLEY P.C. EMPLOYEE'S SALARY REDUCTION PLAN",Multi Employer,7.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
393884491,"BLG FITNESS INVESTMENTS, INC. 401K PROFIT SHARING PLAN",Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
841174202,COLORADO NEUROSURGERY ASSOCIATES PC EMPLOYEE AGE WEIGHTED PROFIT SHARING PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
991023961,"INSPIRED MANTEO MOMENTS, INC. RETIREMENT PLAN",Multi Employer,3.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
992778096,PETE'S PLATE INC 401(K) PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
464179199,"PLI HOLDINGS, INC. EMPLOYEE STOCK OWNERSHIP PLAN",Multi Employer,0.0,1.0,24758.0,1.0,0.5060240963855421,0.0,0.0,1.0,0.0,0,4,1,0
993062967,DGS WELLNESS SR RETIREMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
261640968,FOLSOM MAIL CORP. 401(K) PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
630238274,DENTAL PLAN FOR EMPLOYEES OF POWERSOUTH ENERGY COOPERATIVE,Multi Employer,495.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
853497998,SIERRA MOUNTAIN HOME CARE COMPANY 401(K) PLAN,Multi Employer,17.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
362925406,"SECO REFRIGERATION, INC. 401 (K) PLAN",Multi Employer,13.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
474175861,SILVER ARROW VENTURES RETIREMENT PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
842015723,"ANDERSON RECRUITING NETWORK, INC 401(K) PLAN",Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
930752573,DAVID E BILSTROM MD PC PROFIT SHARING PLAN,Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
951056123,NORTON ELECTRIC CO LTD PROFIT SHARING PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
133113707,"AREBA CASRIEL, INC. 401(K) UNION RETIREMENT PLAN",Multi Employer,25.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
943340518,SPECIALIZED PACKAGING GROUP EMPLOYEES 401(K) PLAN,Multi Employer,260.0,2.0,20861.0,1.0,0.4602409638554217,111111111211.0,152.53085688820968,1.0,1.0,0,7,1,0
942743112,"LYLE C. CAVIN, JR. PROFIT SHARING PLAN",Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
861410903,GRACIE RAE INC. 401(K) PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
911533420,"DATAPRO SOLUTIONS, INC. EMPLOYEE STOCK OWNERSHIP PLAN",Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
41238700,SBERA 401(K) PLAN AS ADOPTED BY DEDHAM INSTITUTION FOR SAVINGS,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
571195908,SINGLE K,Multi Employer,3.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
751238018,"GRAPHIC SOLUTIONS GROUP, INC. EMPLOYEE BENEFIT PLAN",Multi Employer,0.0,4.0,140898.0,0.3338443412965408,0.8963855421686747,1.0,0.0,0.25,0.1178737241781169,0,0,1,1
464907250,RICKY'S BUBBLES AND SWEETS INC. RETIREMENT PLAN,Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
814537987,JUAN C CARRILLO MD A PROFESSIO 401(K) PROFIT SHARING PLAN & TRUST,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
561980160,"WILMINGTON HEALTH, PLLC ORGAN AND TISSUE TRANSPLANT PLAN",Multi Employer,609.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
272840112,CASCADE SERVICES CO. PROFIT SHARING PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
471405018,CEDAR KEY ENTERPRISES RETIREMENT PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
666043407,A. MARTINEZ VANRELL RETIREMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
251158608,"GEORGINO INDUSTRIAL SUPPLY, INC. 401(K) PROFIT SHARING PLAN",Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
390986688,SINGER LUMBER CO INC PROFIT SHARING PLAN,Multi Employer,4.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
431313567,"GREENSFELDER, HEMKER & GALE, P.C. PROFIT-SHARING AND 401(K) PLAN",Multi Employer,,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
331244241,MAM LEADERSHIP SOLUTIONS INC. 401(K) PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
455103869,MCCONNELL VENTURES INCORPORATED RETIREMENT PLAN,Multi Employer,5.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
992335551,EJPRITZL INC. RETIREMENT PLAN,Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
942384963,HAWTHORNE/STONE 401K PLAN,Multi Employer,35.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
830943877,"PROVIDENCE RX, INC. 401(K) PLAN",Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
834031110,"MRO, INC. 401(K) PROFIT SHARING PLAN",Multi Employer,3.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
390679620,VOGEL BROS BUILDING CO HEALTH & WELFARE BENEFITS PLAN,Multi Employer,123.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
200200892,CXM 401(K) PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
872929778,THE JIMFINI CORPORATION RETIREMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
991981271,LIMITLESS HEALTH AND WELLNESS INC. 401(K) PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
331664139,SCB MOYER INC. RETIREMENT PLAN,Multi Employer,12.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
843550611,MCERICKSON ENTERPRISES INC. 401(K) PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
132674440,WPG EMPLOYEE PROFIT SHARING PLAN,Multi Employer,3.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
874210441,"HYBRIDAREA, INC. 401(K) PROFIT SHARING PLAN",Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
465749351,TAPLEY AGENCY RETIREMENT PLAN,Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
351659094,"CUSTOM CONCRETE CO., INC. SECTION 125 PLAN",Multi Employer,168.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
208476588,CENTER FOR COLORECTAL CARE RETIREMENT PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
660785845,LUIS J TOUS LOPEZ RETIREMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
743046353,"SPECIALTY RX, INC. 401 (K) SAVING PLAN",Multi Employer,713.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
522270063,ACCESS INTELLIGENCE LLC,Multi Employer,169.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
391768869,"PEGASUS AUTO RACING SUPPLIES, INC. EMPLOYEE STOCK OWNERSHIP PLAN",Multi Employer,16.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
541341925,"C.R. MCLELLON BUILDER, INC. PROFIT SHARING PLAN",Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
833275148,"GENESIS FITNESS GROUP, INC. 401(K) PROFIT SHARING PLAN",Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
431973467,TEAM TEN LLC SECTION 125 PLAN,Multi Employer,206.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
334436102,"KELLY'S ANGELS OF TAMPA, INC. RETIREMENT PLAN",Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
921940923,HB ENTREPRENEUR COACHING INC. RETIREMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
263892463,"THERMO KING OF SPRINGFIELD, L.L.C. GROUP MEDICAL PLAN (502)",Multi Employer,61.0,3.0,2634.0,0.6195899772209568,0.1686746987951807,1.1211121111121211e+39,0.0,1.0,0.6195899772209568,0,4,1,0
311541170,"AMERICAN HEALTH MANAGEMENT, INC. HEALTH AND WELFARE PLAN",Multi Employer,438.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
831621441,ABBY HEALTH & WELFARE BENEFITS PLAN,Multi Employer,131.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
464511238,WOODALL GRAIN BENEFITS,Multi Employer,110.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
260307960,ORION ICS LLC EMPLOYEE BENEFIT PLAN,Multi Employer,156.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
453012786,CONSTELLIS RETIREMENT PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
843006919,HALDEMAN HOMME HOLDINGS INC. WELFARE PLAN,Multi Employer,338.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
200008018,VANCREST MANAGEMENT CORPORATION WELFARE BENEFIT PLAN,Multi Employer,633.0,2.0,315092.0,0.9758324552829015,0.9542168674698795,1111.0,0.0,0.5,0.9758324552829016,0,7,1,0
210722291,"OCEAN MENTAL HEALTH SERVICES, INC. FLEXIBLE BENEFIT PLAN",Multi Employer,265.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
954517472,"CHEDRAUI USA, INC. TEXAS INJURY BENEFIT PLAN",Multi Employer,6278.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
464641806,"CDS SCIENTIFIC, INC. 401(K) PLAN",Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
942973803,"DEES-HENNESSEY, INC. PROFIT SHARING PLAN AND TRUST",Multi Employer,7.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
205437593,SOUTHERN ENGINEERING & SURVEYING SAFE HARBOR 401(K) PLAN,Multi Employer,10.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
810934628,"JASON FOWLER, DDS, PLLC 401(K) PROFIT SHARING PLAN",Multi Employer,7.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
870630358,HUNTSMAN SEVERANCE PAY PLAN FOR NON-UNION EMPLOYEES,Multi Employer,1463.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
455066172,"AMA INVESTMENTS, INC. 401(K) PLAN",Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
394782658,"ECOVIVE VENTURES, INC. 401K PROFIT SHARING PLAN",Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
611989765,WAVICLE DATA SOLUTIONS 401(K) PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
540888075,RADIOLOGY ASSOCIATES OF RICHMOND HEALTH PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
421143702,IOWA STATE UNIVERSITY FOUNDATION EMPLOYEE BENEFIT PLAN,Multi Employer,206.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
420995081,A TO Z DRYING INC. WRAP BENEFIT PLAN,Multi Employer,100.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
995006073,ATLAS STRATEGIC ALLIANCE INC. RETIREMENT PLAN,Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
560547460,THOMPSON CHILD & FAMILY FOCUS MEDICAL PLAN,Multi Employer,252.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
471543377,"LOGAN DISTRIBUTORS, INC. 401(K) PLAN",Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
742941562,VANGUARD ACADEMY,Multi Employer,839.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
832507687,CHEIM & READ GALLERY INC 401(K) PROFIT SHARING PLAN & TRUST,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
666032700,JOSE J. IGUINA GOITIA RETIREMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
880615987,REDDEN ROCK CONSTRUCTION COMPANY RETIREMENT PLAN,Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
112542430,WELLLIFE NETWORK EMPLOYEE BENEFIT PLANS,Multi Employer,597.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
814871120,"SEMPE, INC. RETIREMENT PLAN",Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
812541063,"AUNGST ENTERPRISES, INC. 401(K) PLAN",Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
872624137,CFLACY GROUP RETIREMENT PLAN,Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
886002042,WASHOE COUNTY MEDICAL SOCIETY,Multiple Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
741951016,FIRST SERVICE CREDIT UNION 401(K) PLAN AND TRUST,Multi Employer,193.0,2.0,42849.0,0.80828023991225,0.6626506024096386,2.0,0.0,1.0,0.0,0,4,1,0
834108502,RAIDER RAM INC. RETIREMENT PLAN,Multi Employer,7.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
880729037,"PROFISHNSEA, INC RETIREMENT PLAN",Multi Employer,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
611186914,"PAR 4 PLASTICS, INC. EMPLOYEE BENEFITS PLAN",Multi Employer,159.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
370458820,PEOPLES NATIONAL BANK FLEXIBLE BENEFITS PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
881484490,B.S. VENTURES INC. 401(K) PLAN,Multi Employer,3.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
202036484,"LEVEL 2 DEVELOPMENT, LLC 401K P/S PLAN",Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
465053256,KRAMEKNIETS ENTERPRISES CORPORATION 401(K) PROFIT SHARING PLAN,Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
880883020,"BLALOCK VENTURES, INC. 401(K) PROFIT SHARING PLAN",Multi Employer,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
872331896,"M&M KRAFT, INC. RETIREMENT PLAN",Multi Employer,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
871635648,DANIEL NAZARIAN 401(K) PROFIT SHARING PLAN,Multi Employer,5.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
113455950,"BROAD HOLLOW BIOSCIENCE PARK, INC.",Multi Employer,4.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,0,0,-1
